dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,humidity_category,category_days
2011-07-03,Fall,2011,Jul,10,No Holiday,Sunday,Clear,0.74,0.697,66.0,0.1642,131,133,264,Terlalu Lembab,weekend
2011-07-03,Fall,2011,Jul,11,No Holiday,Sunday,Clear,0.76,0.7121,62.0,0.1045,215,175,390,Ideal,weekend
2011-07-03,Fall,2011,Jul,12,No Holiday,Sunday,Clear,0.8,0.7576,55.00000000000001,0.1045,198,206,404,Ideal,weekend
2011-07-03,Fall,2011,Jul,13,No Holiday,Sunday,Clear,0.8,0.7727,59.0,0.2239,248,173,421,Ideal,weekend
2011-07-03,Fall,2011,Jul,14,No Holiday,Sunday,Clear,0.82,0.7879,56.00000000000001,0.2537,225,150,375,Ideal,weekend
2011-07-03,Fall,2011,Jul,15,No Holiday,Sunday,Clear,0.84,0.803,53.0,0.2985,194,182,376,Ideal,weekend
2011-07-03,Fall,2011,Jul,16,No Holiday,Sunday,Clear,0.84,0.803,53.0,0.2985,195,219,414,Ideal,weekend
2011-07-03,Fall,2011,Jul,17,No Holiday,Sunday,Light_rainsnow,0.8,0.7424,49.0,0.8507,181,177,358,Ideal,weekend
2011-07-03,Fall,2011,Jul,18,No Holiday,Sunday,Light_rainsnow,0.8,0.7424,49.0,0.8507,74,107,181,Ideal,weekend
2011-07-03,Fall,2011,Jul,19,No Holiday,Sunday,Misty,0.66,0.6061,83.0,0.194,100,83,183,Terlalu Lembab,weekend
2011-07-03,Fall,2011,Jul,20,No Holiday,Sunday,Light_rainsnow,0.66,0.6061,83.0,0.0,83,93,176,Terlalu Lembab,weekend
2011-07-03,Fall,2011,Jul,21,No Holiday,Sunday,Misty,0.66,0.6061,83.0,0.1642,75,92,167,Terlalu Lembab,weekend
2011-07-03,Fall,2011,Jul,22,No Holiday,Sunday,Misty,0.66,0.6061,78.0,0.1045,69,93,162,Terlalu Lembab,weekend
2011-07-03,Fall,2011,Jul,23,No Holiday,Sunday,Clear,0.64,0.5758,83.0,0.1642,70,77,147,Terlalu Lembab,weekend
2011-07-04,Fall,2011,Jul,0,Holiday,Monday,Clear,0.64,0.5758,83.0,0.1343,63,77,140,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,1,Holiday,Monday,Clear,0.64,0.5758,83.0,0.0896,43,76,119,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,2,Holiday,Monday,Clear,0.64,0.5758,83.0,0.0,33,30,63,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,3,Holiday,Monday,Clear,0.64,0.5909,78.0,0.0,13,13,26,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,4,Holiday,Monday,Misty,0.66,0.6061,78.0,0.0896,8,4,12,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,5,Holiday,Monday,Misty,0.64,0.5758,83.0,0.1343,1,3,4,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,6,Holiday,Monday,Clear,0.64,0.5758,89.0,0.1642,5,11,16,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,7,Holiday,Monday,Clear,0.66,0.6061,83.0,0.1343,17,19,36,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,8,Holiday,Monday,Clear,0.7,0.6667,74.0,0.1045,42,44,86,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,9,Holiday,Monday,Misty,0.72,0.6818,66.0,0.0896,142,96,238,Terlalu Lembab,weekdays
2011-07-04,Fall,2011,Jul,10,Holiday,Monday,Misty,0.76,0.697,55.00000000000001,0.0896,166,114,280,Ideal,weekdays
2011-07-04,Fall,2011,Jul,11,Holiday,Monday,Misty,0.76,0.697,55.00000000000001,0.0896,177,172,349,Ideal,weekdays
2011-07-04,Fall,2011,Jul,12,Holiday,Monday,Misty,0.78,0.7121,52.0,0.0,237,210,447,Ideal,weekdays
2011-07-04,Fall,2011,Jul,13,Holiday,Monday,Misty,0.78,0.7121,49.0,0.0,242,181,423,Ideal,weekdays
2011-07-04,Fall,2011,Jul,14,Holiday,Monday,Clear,0.8,0.7273,46.0,0.0,235,173,408,Ideal,weekdays
2011-07-04,Fall,2011,Jul,15,Holiday,Monday,Clear,0.82,0.7424,43.0,0.0896,224,184,408,Terlalu kering,weekdays
2011-07-04,Fall,2011,Jul,16,Holiday,Monday,Clear,0.82,0.7424,41.0,0.0,236,216,452,Terlalu kering,weekdays
2011-07-04,Fall,2011,Jul,17,Holiday,Monday,Clear,0.8,0.7273,46.0,0.0,240,196,436,Ideal,weekdays
2011-07-04,Fall,2011,Jul,18,Holiday,Monday,Clear,0.8,0.7273,46.0,0.1343,222,196,418,Ideal,weekdays
2011-07-04,Fall,2011,Jul,19,Holiday,Monday,Misty,0.78,0.7121,49.0,0.1642,170,205,375,Ideal,weekdays
2011-07-04,Fall,2011,Jul,20,Holiday,Monday,Misty,0.76,0.697,55.00000000000001,0.1045,195,191,386,Ideal,weekdays
2011-07-04,Fall,2011,Jul,21,Holiday,Monday,Misty,0.74,0.6818,62.0,0.1045,195,262,457,Ideal,weekdays
2011-07-04,Fall,2011,Jul,22,Holiday,Monday,Misty,0.74,0.6818,62.0,0.1343,115,211,326,Ideal,weekdays
2011-07-04,Fall,2011,Jul,23,Holiday,Monday,Misty,0.72,0.6818,70.0,0.1045,44,94,138,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,0,No Holiday,Tuesday,Misty,0.7,0.6515,65.0,0.1642,19,36,55,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,1,No Holiday,Tuesday,Clear,0.7,0.6515,65.0,0.1045,15,24,39,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,2,No Holiday,Tuesday,Clear,0.66,0.6212,74.0,0.0896,8,5,13,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,3,No Holiday,Tuesday,Clear,0.66,0.6212,74.0,0.2239,1,7,8,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,4,No Holiday,Tuesday,Clear,0.66,0.6212,69.0,0.1642,1,4,5,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,5,No Holiday,Tuesday,Clear,0.66,0.6212,69.0,0.0,1,19,20,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,6,No Holiday,Tuesday,Clear,0.66,0.6212,74.0,0.0896,3,91,94,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,7,No Holiday,Tuesday,Clear,0.7,0.6515,65.0,0.0896,22,248,270,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,8,No Holiday,Tuesday,Clear,0.72,0.6818,62.0,0.1343,41,391,432,Ideal,weekdays
2011-07-05,Fall,2011,Jul,9,No Holiday,Tuesday,Clear,0.74,0.6818,57.99999999999999,0.1343,50,177,227,Ideal,weekdays
2011-07-05,Fall,2011,Jul,10,No Holiday,Tuesday,Clear,0.76,0.697,52.0,0.1045,55,84,139,Ideal,weekdays
2011-07-05,Fall,2011,Jul,11,No Holiday,Tuesday,Clear,0.78,0.697,46.0,0.1045,75,97,172,Ideal,weekdays
2011-07-05,Fall,2011,Jul,12,No Holiday,Tuesday,Clear,0.8,0.7273,43.0,0.1045,71,130,201,Terlalu kering,weekdays
2011-07-05,Fall,2011,Jul,13,No Holiday,Tuesday,Clear,0.82,0.7424,43.0,0.1045,67,136,203,Terlalu kering,weekdays
2011-07-05,Fall,2011,Jul,14,No Holiday,Tuesday,Clear,0.8,0.7424,49.0,0.1642,66,112,178,Ideal,weekdays
2011-07-05,Fall,2011,Jul,15,No Holiday,Tuesday,Clear,0.82,0.7424,43.0,0.0,51,111,162,Terlalu kering,weekdays
2011-07-05,Fall,2011,Jul,16,No Holiday,Tuesday,Clear,0.82,0.7576,46.0,0.1045,79,202,281,Ideal,weekdays
2011-07-05,Fall,2011,Jul,17,No Holiday,Tuesday,Clear,0.82,0.7576,46.0,0.1045,79,466,545,Ideal,weekdays
2011-07-05,Fall,2011,Jul,18,No Holiday,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.1642,70,426,496,Ideal,weekdays
2011-07-05,Fall,2011,Jul,19,No Holiday,Tuesday,Clear,0.8,0.7727,59.0,0.1343,71,297,368,Ideal,weekdays
2011-07-05,Fall,2011,Jul,20,No Holiday,Tuesday,Clear,0.76,0.7273,66.0,0.1045,59,225,284,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,21,No Holiday,Tuesday,Clear,0.78,0.7424,62.0,0.2537,77,168,245,Ideal,weekdays
2011-07-05,Fall,2011,Jul,22,No Holiday,Tuesday,Clear,0.76,0.7273,66.0,0.2239,31,124,155,Terlalu Lembab,weekdays
2011-07-05,Fall,2011,Jul,23,No Holiday,Tuesday,Clear,0.74,0.697,66.0,0.1642,19,54,73,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,0,No Holiday,Wednesday,Clear,0.72,0.697,74.0,0.194,11,26,37,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,1,No Holiday,Wednesday,Clear,0.7,0.6667,74.0,0.1343,4,11,15,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,2,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.0896,1,4,5,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,3,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.0,0,6,6,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,4,No Holiday,Wednesday,Misty,0.68,0.6364,83.0,0.0896,0,6,6,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,5,No Holiday,Wednesday,Clear,0.68,0.6364,83.0,0.0896,5,30,35,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,6,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.0896,9,112,121,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,7,No Holiday,Wednesday,Misty,0.72,0.697,79.0,0.0,24,288,312,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,8,No Holiday,Wednesday,Misty,0.72,0.697,74.0,0.1045,31,397,428,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,9,No Holiday,Wednesday,Light_rainsnow,0.7,0.6667,79.0,0.194,31,158,189,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,10,No Holiday,Wednesday,Light_rainsnow,0.7,0.6667,79.0,0.0896,13,30,43,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,11,No Holiday,Wednesday,Misty,0.72,0.697,74.0,0.0,24,103,127,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,12,No Holiday,Wednesday,Misty,0.74,0.697,66.0,0.0896,38,114,152,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,13,No Holiday,Wednesday,Misty,0.74,0.697,70.0,0.1045,33,107,140,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,14,No Holiday,Wednesday,Clear,0.76,0.7273,66.0,0.2836,50,113,163,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,15,No Holiday,Wednesday,Clear,0.76,0.7273,70.0,0.2836,55,130,185,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,16,No Holiday,Wednesday,Clear,0.76,0.7273,70.0,0.2537,57,218,275,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,17,No Holiday,Wednesday,Clear,0.78,0.7424,59.0,0.2239,79,517,596,Ideal,weekdays
2011-07-06,Fall,2011,Jul,18,No Holiday,Wednesday,Clear,0.76,0.7121,62.0,0.194,77,486,563,Ideal,weekdays
2011-07-06,Fall,2011,Jul,19,No Holiday,Wednesday,Clear,0.74,0.697,70.0,0.2239,71,323,394,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,20,No Holiday,Wednesday,Clear,0.72,0.697,74.0,0.2537,55,257,312,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,21,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.194,66,175,241,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,22,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.194,30,156,186,Terlalu Lembab,weekdays
2011-07-06,Fall,2011,Jul,23,No Holiday,Wednesday,Clear,0.68,0.6364,83.0,0.2239,20,78,98,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,0,No Holiday,Thursday,Clear,0.66,0.5909,89.0,0.1343,6,29,35,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,1,No Holiday,Thursday,Clear,0.66,0.5909,89.0,0.194,2,14,16,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,2,No Holiday,Thursday,Clear,0.66,0.5909,89.0,0.194,1,7,8,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,3,No Holiday,Thursday,Clear,0.64,0.5606,94.0,0.1045,2,2,4,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,4,No Holiday,Thursday,Clear,0.64,0.5758,89.0,0.1045,0,4,4,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,5,No Holiday,Thursday,Clear,0.64,0.5758,89.0,0.1045,2,30,32,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,6,No Holiday,Thursday,Misty,0.64,0.5758,89.0,0.1343,11,107,118,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,7,No Holiday,Thursday,Misty,0.66,0.5909,89.0,0.1045,13,279,292,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,8,No Holiday,Thursday,Misty,0.7,0.6667,79.0,0.194,28,415,443,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,9,No Holiday,Thursday,Clear,0.74,0.697,70.0,0.1642,25,154,179,Terlalu Lembab,weekdays
2011-07-07,Fall,2011,Jul,10,No Holiday,Thursday,Clear,0.78,0.7424,62.0,0.0,29,72,101,Ideal,weekdays
2011-07-07,Fall,2011,Jul,11,No Holiday,Thursday,Clear,0.82,0.7727,52.0,0.1343,30,112,142,Ideal,weekdays
2011-07-07,Fall,2011,Jul,12,No Holiday,Thursday,Clear,0.84,0.7727,41.0,0.0,32,139,171,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,13,No Holiday,Thursday,Clear,0.86,0.7879,41.0,0.0,48,107,155,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,14,No Holiday,Thursday,Clear,0.86,0.7879,41.0,0.2537,39,121,160,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,15,No Holiday,Thursday,Clear,0.86,0.7879,41.0,0.2537,47,119,166,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,16,No Holiday,Thursday,Clear,0.86,0.7727,39.0,0.2239,47,218,265,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,17,No Holiday,Thursday,Clear,0.86,0.7576,36.0,0.2537,80,489,569,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,18,No Holiday,Thursday,Clear,0.84,0.7576,44.0,0.2985,70,492,562,Terlalu kering,weekdays
2011-07-07,Fall,2011,Jul,19,No Holiday,Thursday,Clear,0.82,0.7727,52.0,0.2836,79,286,365,Ideal,weekdays
2011-07-07,Fall,2011,Jul,20,No Holiday,Thursday,Clear,0.76,0.7121,57.99999999999999,0.3582,61,224,285,Ideal,weekdays
2011-07-07,Fall,2011,Jul,21,No Holiday,Thursday,Clear,0.74,0.6818,62.0,0.1642,39,170,209,Ideal,weekdays
2011-07-07,Fall,2011,Jul,22,No Holiday,Thursday,Clear,0.74,0.6818,62.0,0.1642,32,150,182,Ideal,weekdays
2011-07-07,Fall,2011,Jul,23,No Holiday,Thursday,Clear,0.72,0.6818,66.0,0.0,31,98,129,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,0,No Holiday,Friday,Clear,0.74,0.697,66.0,0.1045,6,41,47,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,1,No Holiday,Friday,Clear,0.72,0.697,79.0,0.0,9,25,34,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,2,No Holiday,Friday,Misty,0.7,0.6667,74.0,0.1642,10,12,22,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,3,No Holiday,Friday,Clear,0.68,0.6364,79.0,0.1045,2,4,6,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,4,No Holiday,Friday,Clear,0.7,0.6667,79.0,0.2537,7,4,11,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,5,No Holiday,Friday,Clear,0.68,0.6364,79.0,0.2537,3,24,27,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,6,No Holiday,Friday,Clear,0.7,0.6667,74.0,0.1045,11,91,102,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,7,No Holiday,Friday,Misty,0.7,0.6667,79.0,0.194,30,302,332,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,8,No Holiday,Friday,Misty,0.72,0.697,74.0,0.2537,36,421,457,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,9,No Holiday,Friday,Misty,0.76,0.7273,70.0,0.2985,30,211,241,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,10,No Holiday,Friday,Misty,0.74,0.697,70.0,0.3582,30,108,138,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,11,No Holiday,Friday,Misty,0.74,0.7121,74.0,0.2537,61,104,165,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,12,No Holiday,Friday,Misty,0.76,0.7273,70.0,0.2836,49,164,213,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,13,No Holiday,Friday,Misty,0.78,0.7576,66.0,0.2836,54,175,229,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,14,No Holiday,Friday,Misty,0.8,0.7879,63.0,0.3582,53,163,216,Ideal,weekdays
2011-07-08,Fall,2011,Jul,15,No Holiday,Friday,Misty,0.8,0.7879,63.0,0.3582,39,102,141,Ideal,weekdays
2011-07-08,Fall,2011,Jul,16,No Holiday,Friday,Light_rainsnow,0.68,0.6364,83.0,0.4478,27,105,132,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,17,No Holiday,Friday,Light_rainsnow,0.66,0.5909,89.0,0.4478,6,161,167,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,18,No Holiday,Friday,Clear,0.66,0.6061,83.0,0.0896,35,281,316,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,19,No Holiday,Friday,Clear,0.66,0.6061,83.0,0.0896,45,225,270,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,20,No Holiday,Friday,Clear,0.66,0.6061,83.0,0.1642,30,220,250,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,21,No Holiday,Friday,Misty,0.66,0.6061,83.0,0.2537,46,158,204,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,22,No Holiday,Friday,Misty,0.66,0.6061,78.0,0.194,33,136,169,Terlalu Lembab,weekdays
2011-07-08,Fall,2011,Jul,23,No Holiday,Friday,Misty,0.66,0.6061,78.0,0.0896,40,111,151,Terlalu Lembab,weekdays
2011-07-09,Fall,2011,Jul,0,No Holiday,Saturday,Misty,0.66,0.6061,83.0,0.1343,31,90,121,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,1,No Holiday,Saturday,Misty,0.64,0.5758,89.0,0.1045,5,48,53,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,2,No Holiday,Saturday,Clear,0.64,0.5758,89.0,0.1642,12,43,55,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,3,No Holiday,Saturday,Clear,0.64,0.5758,89.0,0.1343,7,23,30,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,4,No Holiday,Saturday,Clear,0.64,0.5758,83.0,0.2239,2,4,6,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,5,No Holiday,Saturday,Misty,0.62,0.5606,88.0,0.1642,4,11,15,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,6,No Holiday,Saturday,Misty,0.64,0.5758,83.0,0.194,11,27,38,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,7,No Holiday,Saturday,Clear,0.66,0.6061,78.0,0.194,21,50,71,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,8,No Holiday,Saturday,Clear,0.7,0.6515,70.0,0.2537,68,114,182,Terlalu Lembab,weekend
2011-07-09,Fall,2011,Jul,9,No Holiday,Saturday,Clear,0.74,0.6818,57.99999999999999,0.2836,77,170,247,Ideal,weekend
2011-07-09,Fall,2011,Jul,10,No Holiday,Saturday,Clear,0.76,0.697,52.0,0.1642,87,177,264,Ideal,weekend
2011-07-09,Fall,2011,Jul,11,No Holiday,Saturday,Clear,0.78,0.697,46.0,0.2985,101,189,290,Ideal,weekend
2011-07-09,Fall,2011,Jul,12,No Holiday,Saturday,Clear,0.8,0.7273,46.0,0.2537,145,221,366,Ideal,weekend
2011-07-09,Fall,2011,Jul,13,No Holiday,Saturday,Clear,0.82,0.7424,41.0,0.2239,167,249,416,Terlalu kering,weekend
2011-07-09,Fall,2011,Jul,14,No Holiday,Saturday,Clear,0.84,0.7424,36.0,0.1343,158,215,373,Terlalu kering,weekend
2011-07-09,Fall,2011,Jul,15,No Holiday,Saturday,Clear,0.84,0.7273,34.0,0.0896,182,220,402,Terlalu kering,weekend
2011-07-09,Fall,2011,Jul,16,No Holiday,Saturday,Clear,0.82,0.7273,38.0,0.0,171,245,416,Terlalu kering,weekend
2011-07-09,Fall,2011,Jul,17,No Holiday,Saturday,Clear,0.84,0.7273,32.0,0.0,160,241,401,Terlalu kering,weekend
2011-07-09,Fall,2011,Jul,18,No Holiday,Saturday,Clear,0.82,0.7273,36.0,0.1045,132,246,378,Terlalu kering,weekend
2011-07-09,Fall,2011,Jul,19,No Holiday,Saturday,Clear,0.76,0.697,55.00000000000001,0.1642,128,178,306,Ideal,weekend
2011-07-09,Fall,2011,Jul,20,No Holiday,Saturday,Clear,0.76,0.7121,57.99999999999999,0.2239,129,185,314,Ideal,weekend
2011-07-09,Fall,2011,Jul,21,No Holiday,Saturday,Clear,0.74,0.6818,57.99999999999999,0.1642,83,155,238,Ideal,weekend
2011-07-09,Fall,2011,Jul,22,No Holiday,Saturday,Clear,0.72,0.6818,62.0,0.1642,60,154,214,Ideal,weekend
2011-07-09,Fall,2011,Jul,23,No Holiday,Saturday,Clear,0.72,0.6667,57.99999999999999,0.194,47,93,140,Ideal,weekend
2011-07-10,Fall,2011,Jul,0,No Holiday,Sunday,Clear,0.7,0.6515,61.0,0.1642,42,112,154,Ideal,weekend
2011-07-10,Fall,2011,Jul,1,No Holiday,Sunday,Clear,0.7,0.6515,61.0,0.1343,19,94,113,Ideal,weekend
2011-07-10,Fall,2011,Jul,2,No Holiday,Sunday,Clear,0.68,0.6364,69.0,0.0896,28,68,96,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,3,No Holiday,Sunday,Clear,0.66,0.6212,74.0,0.0896,6,19,25,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,4,No Holiday,Sunday,Clear,0.66,0.6212,69.0,0.0896,0,5,5,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,5,No Holiday,Sunday,Clear,0.66,0.6212,74.0,0.0,7,10,17,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,6,No Holiday,Sunday,Clear,0.64,0.5909,78.0,0.0896,8,17,25,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,7,No Holiday,Sunday,Clear,0.7,0.6515,70.0,0.0896,27,38,65,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,8,No Holiday,Sunday,Clear,0.72,0.6818,66.0,0.0,27,65,92,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,9,No Holiday,Sunday,Clear,0.74,0.697,66.0,0.0896,62,107,169,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,10,No Holiday,Sunday,Clear,0.76,0.697,55.00000000000001,0.1343,95,173,268,Ideal,weekend
2011-07-10,Fall,2011,Jul,11,No Holiday,Sunday,Clear,0.78,0.7273,55.00000000000001,0.194,110,177,287,Ideal,weekend
2011-07-10,Fall,2011,Jul,12,No Holiday,Sunday,Clear,0.82,0.7576,46.0,0.2836,133,244,377,Ideal,weekend
2011-07-10,Fall,2011,Jul,13,No Holiday,Sunday,Clear,0.8,0.7273,46.0,0.2985,139,228,367,Ideal,weekend
2011-07-10,Fall,2011,Jul,14,No Holiday,Sunday,Clear,0.82,0.7424,41.0,0.3284,122,227,349,Terlalu kering,weekend
2011-07-10,Fall,2011,Jul,15,No Holiday,Sunday,Clear,0.84,0.7424,39.0,0.2836,142,219,361,Terlalu kering,weekend
2011-07-10,Fall,2011,Jul,16,No Holiday,Sunday,Clear,0.84,0.7576,41.0,0.2836,128,244,372,Terlalu kering,weekend
2011-07-10,Fall,2011,Jul,17,No Holiday,Sunday,Clear,0.84,0.7424,36.0,0.2239,146,217,363,Terlalu kering,weekend
2011-07-10,Fall,2011,Jul,18,No Holiday,Sunday,Clear,0.82,0.7424,43.0,0.2836,141,222,363,Terlalu kering,weekend
2011-07-10,Fall,2011,Jul,19,No Holiday,Sunday,Clear,0.8,0.7424,49.0,0.3284,120,183,303,Ideal,weekend
2011-07-10,Fall,2011,Jul,20,No Holiday,Sunday,Clear,0.76,0.697,55.00000000000001,0.194,101,167,268,Ideal,weekend
2011-07-10,Fall,2011,Jul,21,No Holiday,Sunday,Clear,0.74,0.6818,62.0,0.2537,65,162,227,Ideal,weekend
2011-07-10,Fall,2011,Jul,22,No Holiday,Sunday,Clear,0.74,0.697,66.0,0.2239,56,87,143,Terlalu Lembab,weekend
2011-07-10,Fall,2011,Jul,23,No Holiday,Sunday,Clear,0.72,0.6818,66.0,0.2537,19,53,72,Terlalu Lembab,weekend
2011-07-11,Fall,2011,Jul,0,No Holiday,Monday,Clear,0.7,0.6515,65.0,0.194,10,25,35,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,1,No Holiday,Monday,Clear,0.7,0.6515,61.0,0.2836,5,5,10,Ideal,weekdays
2011-07-11,Fall,2011,Jul,2,No Holiday,Monday,Clear,0.7,0.6515,61.0,0.2239,8,4,12,Ideal,weekdays
2011-07-11,Fall,2011,Jul,3,No Holiday,Monday,Clear,0.68,0.6364,65.0,0.1642,2,8,10,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,4,No Holiday,Monday,Clear,0.66,0.6212,74.0,0.2239,0,4,4,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,5,No Holiday,Monday,Clear,0.66,0.6212,74.0,0.1343,5,21,26,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,6,No Holiday,Monday,Clear,0.68,0.6364,74.0,0.194,19,102,121,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,7,No Holiday,Monday,Clear,0.7,0.6667,74.0,0.2537,28,289,317,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,8,No Holiday,Monday,Clear,0.74,0.697,66.0,0.2836,35,385,420,Terlalu Lembab,weekdays
2011-07-11,Fall,2011,Jul,9,No Holiday,Monday,Clear,0.78,0.7424,59.0,0.2985,41,167,208,Ideal,weekdays
2011-07-11,Fall,2011,Jul,10,No Holiday,Monday,Clear,0.8,0.7576,55.00000000000001,0.3582,44,73,117,Ideal,weekdays
